"['jodikantor', 'study', 'education', 'teacher', 'moonshot', 'effort', 'united', 'state', 'care', 'care', 'work', 'child', 'woman', 'shift', 'work', 'make', 'economy', 'happen', 'diverse', 'leadership', 'matter', 'men', 'issue']" positive
"['invest', 'people', 'corporation', 'people', 'create', 'economy']" negative
"['gig', 'economy', 'part', 'daily', 'routine', 'worker', 'shouldn', 'bear', 'brunt', 'business', 'model', 'work', 'exploit']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['abroad', 'wow', 'printing', 'press', 'run', '24', '7', 'jt', 'economy', 'worthless', 'part', 'plan', 'ccp', 'territory']" positive
"['understandably', 'worry', 'economy', 'cloud', 'view', 'optimal', 'virus', 'management', 'distancing', 'management', 'issue', 'trace', 'bos', 'virus', 'spread', 'community', 'transmission', 'people', 'move']" negative
"['politician', 'medium', 'destroy', 'economy', 'livelihood', 'american', 'life', 'democrat', 'medium', 'angry', 'violence', 'burn', 'america', 'dnc', 'finance', 'antifa', 'blm', 'terrorist']" negative
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['king', 'gonna', 'wave', 'heart', 'america', 'people', 'protest', 'harm', 'state', 'control', 'conspiracy', 'hillary', 'clinton', 'economy', 'die']" negative
"['trump', 'run', 'bad', 'enemy', 'botch', 'response', 'pandemic', '126', '000', 'death', 'fail', 'economy', 'total', 'incompetence', 'horrible', 'unemployment', 'tax', 'wealthy', 'corruption']" negative
"['true', 'slight', 'trump', 'secure', 'economy', 'unlike', 'administration', 've', 'busy', 'focus', 'superficial', 'kung', 'flu', 'nonsense', 'life']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['yep', 'ship', 'lng', 'power', 'sufficient', 'economy', 'rap', 'country', 'resource']" neutral
"['trump', 'fly', 'high', 'obama', 'economy', 'mismanage', 'pandemic', 'shatter', 'economy', 'bankrupt', 'country', 'trump', 'business', 'loser']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['jack', 'box', 'head', 'market', 'suffer', 'economy']" negative
"['obama', 'inject', '4', 'trillion', 'economy', 'recovery', 'sense']" positive
"['trump', 'follow', '10th', 'ammendment', 'state', 'govern', 'state', 'im', 'figure', 'heck', 'people', 'control', 'virus', 'economy', 'back', 'people', 'suppose']" neutral
"['ll', 'find', 'party', 'government', 'abandon', 'manifesto', 'due', 'change', 'circumstance', 'economy', 'sf', 'doesn', 'power', 'recession']" negative
"['economy', 'fail', 'covid', 'number', 'exaggerate', 'people', 'lose', 'interest', 'trump', 'cheat', 'hillary', 'election', 'win', 'dems', 'forget', 'hillary', 'cheat', 'lose']" positive
"['risk', 'democrat', 'replace', 'biden', 'trump', 'tank', 'due', 'economic', 'collapse', 'occur', 'lockdown', 'trump', 'job', 'approval', 'economy', 'collapse', 'democrat', 'dump', 'biden', 'put', 'trump', 'back', 'driver', 'seat', 'dems', 'chance', 'replace', 'biden']" neutral
"['125', '000', 'american', 'dead', 'covid', 'control', 'high', 'unemployment', 'great', 'depression', 'fail', 'economy', 'verge', 'lockdown', 'probable', 'wave', 'fall', 'moron', 'tweet', 'wanted', 'poster', 'flush', 'turd', 'november', '3rd']" neutral
"['congress', 'involve', 'executive', 'order', 'devos', 'cancel', 'student', 'loan', 'debt', 'give', 'alan', 'student', 'loan', 'justice', 'call', 'economy']" negative
"['pfft', 'hop', 'economy']" negative
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['function', 'economy', 'erect', 'skywalk', 'gonarezhou', 'grand', 'canyon', 'arizona']" positive
"['wmd', 'nytimes', 'confirmation', 'base', 'anonymous', 'intel', 'russiagate', 'source', 'story', 'explode', 'echo', 'chamber', 'twitter', 'wild', 'deep', 'state', 'warrior', 'challenge', '7', 'war', 'start', 'stimulate', 'economy', 'mulligan', 'syria']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['guy', 'buy', 'guy', 'economy']" negative
"['canada', 'door', 'universal', 'healthcare', 'economy', 'fine', 'fact', 'country', 'isnt', 'run', 'autocrat', 'trump', 'fine', 'fuck', 'italy', 'handle', 'good', 'shit', 'comment', 'farmer', 'stuff']" positive
"['mark', 'diary', 'fully', 'aware', 'precarious', 'economy', 'conservative', 'ability', 'extend', 'transition']" negative
"['section', 'pak', 'medium', 'assist', 'ind', 'air', 'fake', 'story', 'ik', 'ind', 'internet', '2', 'ppl', 'zardari', '2', 'run', 'pak', 'economy', 'ground', 'pak', 'doesn', 'fund', '2', 'defend', 'border', 'forrcing', 'pak', '2', 'beg', '4', 'foreign', 'aid', 'compromise', 'pak', 'foreign', 'policy']" negative
"['part', 'support', 'local', 'economy', 'pick', 'grub', 'tip', 'buck']" positive
"['good', 'economy', 'growth', 'employment', 'generation', 'wall', 'street', 'skyrocket', 'diminish', 'death', 'surely', 'time', 'emphases', 'distance', 'protocol', 'gel', 'car', 'wash', 'hand', 'endorse', 'work', 'american', 'side']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['beach', 'open', 'start', 'reopen', 'asap', 'election', 'economy', 'purpose', 'hope', 'worth']" positive
"['prime', 'minister', 'fast', 'track', 'major', 'building', 'project', 'uk', 'bid', 'salvage', 'crippled', 'economy', 'uk', 'borisjohnson']" positive
"['theory', 'corporate', 'medium', 'push', 'extend', 'coronavirus', 'lockdown', 'order', 'sabotage', 'economy', 'nov', 'election', 'trump', 'grow', 'wealth', 'gap', 'financialized', 'economy', 'hasn', 'war', 'monger', '2', 'deep', 'state', 'satisfaction']" neutral
"['govtimwalz', 'mn', 'achieve', 'country', 'high', 'death', 'rate', 'long', 'term', 'care', 'facility', 'shut', 'plan', 'crush', 'mn', 'economy', 'destroy', 'countless', 'small', 'business', 'pleased', 'open', 'reimagined', 'economy']" positive
"['country', 'devastate', 'economy', 'death', 'll', 'endure', 'endure', 'concern', 'profit', 'seize', 'power', 'care', 'dead', 'prole']" negative
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['quickly', 'forget', 'economy', 'fuckin', 'booming', 'pandemic', 'swept', 'world', 'corny', 'af']" negative
"['revolution', 'retrospective', 'downtown', 'los', 'angeles', 'ii', 'scnr', 'subversenews', 'google', 'wsj', 'economy', 'usnews', 'draintheswamp', 'usa', 'break', 'tech', 'business', 'trade', 'ap', 'rt', 'marypatriotnews', 'video']" negative
"['inflation', 'drive', 'panic', 'surface', 'time', 'fed', 'dump', 'rate', 'dump', 'cash', 'economy', 'fear', 'unfounded', '21st', 'century', 'test', 'mmt', 'fact', 'remain', 'fed', 'balance', 'sheet', 'literally', 'doesn', 'matter', 'gdp']" negative
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['pro', 'silly', 'bet', 'kid', 'cage', 'fine', 'sacrifice', 'economy']" positive
"['economy', 'fail']" negative
"['lieutenant', 'governor', 'sacrifice', 'elderly', 'benefit', 'economy', 'plan']" positive
"['people', 'experience', 'bad', 'flu', 'impinge', 'ability', 'family', 'contribute', 'economy', 'week', 'month', 'case', 'pretty', 'important', 'number']" positive
"['ridiculous', 'vaccine', 'gonna', 'people', 'kid', 'boomer', 'genxers', 'drive', 'economy', 'care', 'line']" negative
"['lose', 'total', 'failure', 'manage', 'pandemic', 'resulting', 'collapsed', 'economy', 'stoke', 'systemic', 'racism', 'americans', 'tolerate', 'anymore', 'place', 'history', 'document', 'bad', 'president', 'history', 'congrats']" negative
"['effort', 'include', 'ignore', 'guidance', 'team', 'put', 'fact', 'current', 'spike', 'grow', 'exponentially', 'week', 'damage', 'economy']" neutral
"['uber', 'fuck', 'charge', '20', 'ten', 'minute', 'ride', 'economy']" negative
"['skeptical', 'republican', 'covid', '19', 'reshuffle', 'politics', 'reopen', 'economy']" negative
"['great', 'hoax', 'lockdown', 'social', 'distancing', 'mask', 'kill', 'economy', 'real', 'democrat', 'trump', '2020']" positive
"['son', 'privileged', 'side', 'capitalism', 'wtf', 'talk', 'son', 'didn', 'graduate', 'high', 'school', 'stupid', 'work', 'free', 'market', 'capitalist', 'economy', 'work']" positive
"['america', 'world', 'realdonaldtrump', 'spend', 'time', 'rebuild', 'economy', 'reduce', 'covid', 'infection', 'country', 'back', 'track', 'nero', 'play', 'fiddle', 'rome', 'burn']" negative
"['kevin', 'democrat', 'rebuild', 'economy', 'republican', 'screw', 'reagan', 'bush', 'bush', 'ii', 'treasonous', 'trump']" neutral
"['talented', 'artist', 'design', 'people', 'vote', 'make', 'political', 'offer', 'live', '29', 'year']" positive
"['lmfao', 'make', 'good', 'money', 'job', 've', 'unemployment', 'march', 'extra', '600', 'credit', 'card']" positive
"['proclaim', 'grim', 'reaper', 'unemployment', 'benefit', '7', '31', 'idea', 'kind', 'devastation', 'destruction', 'hand', 'suicide', 'rate', 'rise', 'homelessness', 'starvation', 'drug', 'addiction', 'steal', 'senatemajldr', 'proud']" positive
"['remember', 'claim', 'unemployment', 'turnip', 'sunday', 'lady']" negative
"['high', 'unemployment', 'speak', 'volume']" positive
"['article', '3', 'interview', 'wbay', 'wisconsin', 'unemployment', 'insurance', 'issue', 'video', 'bot']" negative
"['big', 'problem', 'future', 'unemployment', 'high', 'income', 'back', '2019', 'level', 'cc', 'spending', 'debt', 'default', 'bankruptcy', 'story', 'people', 'live', 'normal', 'life']" negative
"['cognitive', 'dissonance', 'trump', 'hasn', 'save', 'covid', 'isn', 'terrible', 'unemployment', 'traitor', 'fraud', 'god', 'bless', 'ma']" positive
"['state', 'fund', 'supplement', 'unemployment', 'll', 'open', 'ease', 'burden', 'people', 'find', 'work', 'win', 'company', 'close', 'downsize', 'spike', 'case', 'lead', 'half', 'hearted', 'shutdown', 'repeat', 'till', 'spring']" positive
"['kind', 'spew', 'record', 'unemployment', 'covid', 'spike', 'trump', 'russia', 'put', 'bounty', 'american', 'troop', 'cop', 'incite', 'race', 'war']" positive
"['test', 'positive', 'unemployment', '2weeks']" positive
"['concentrate', 'issue', 'important', 'unemployment', 'benefit', 'vote', 'location', 'breanna', 'traylor', 'police', 'reform', 'stop', 'photo', 'ops', 'king', 'andy', 'incompetent']" positive
"['bet', 'praise', 'economy', 'low', 'unemployment', 'rate', 'black', 'american', 'employ', 'history', 'covid', '19', 'prepare', 'trump', 'didn', 'find', 'fault']" positive
"['point', 'time', 'american', 'good', 'basement', 'biden', 'trump', 'sell', 'service', 'men', 'woman', 'russia', 'slaughter', 'build', 'economy', 'midst', 'global', 'pandemic', '45', 'mill', 'unemployment', 'fuck']" positive
"['top', 'story', 'unemployment', 'major', 'crisis', 'nigeria', 'remain', 'stuck', '20', 'year', 'fourth', 'republic', 'stears', 'business']" positive
"['extend', 'covid', '19', 'emergency', '600', 'week', 'additional', 'unemployment', 'assistance', 'december', '31', '2020', 'long', 'close', 'heart', 'sign']" negative
"['essential', 'barley', 'quarantine', 'underpaid', 'watchin', 'niggas', 'unemployment', 'bos', 'civil', 'movement']" negative
"['concerned', 'people', 'unemployment', 'learn', 'key', 'rule', 'eye', 'paper']" negative
"['feel', 'paranoid', 'stupid', 'cautious', 'people', 'distance', 'mask', 'friend', 'state', 'open', 'give', 'remember', 'state', 'withold', 'unemployment', 'inside', 'stay']" negative
"['juliesu', 'kind', 'ca_edd', 'damn', 'job', 'people', 'work', 'time', 'haven', 'unemployment', 'payment', 'care', 'mask']" positive
"['india', 'tough', 'patch', 'covid', '19', 'crisis', 'locustsattack', '6', 'year', 'misrule', 'bigotry', 'unemployment', 'hunger', 'death', 'removal', 'labour', 'law', 'ruin', 'institution', 'xijinping', 'roguery', 'border', 'conflict', 'china', 'bjp', 'andhbhakt', 'islamophobia', 'hope', 'crisi']" negative
"['trump', 'gop', 'alternative', 'people', 'die', 'son', '22', 'lay', 'mid', 'march', 'receive', 'unemployment', 'insurance', 'trump', 'gop', 'plan', 'son', 'health', 'insurance', 'ridinwithbiden']" neutral
"['half', 'shutdown', 'obliterate', 'small', 'business', 'asset', 'gobble', 'reopening', 'kick', 'people', 'unemployment', 'covid']" negative
"['shalailah', 'smash', 'insider', 'morning', 'nail', 'govt', 'youth', 'unemployment', 'disdain', 'art', 'cut', 'university', 'funding', 'place', 'debt', 'burden', 'student']" negative
"['federal', 'government', 'finally', 'permanently', 'increase', 'unemployment', 'payment', 'extra', '75', 'week', 'opinion', '10am', 'sunday', 'morning', '3aw693']" negative
"['job', 'interview', 'gas', 'address', 'evict', 'wait', 'unemployment', 'fixitnow', 'cleartheclaims', 'email', 'response', 'govevers', 'save', 'people', 'live', 'slap', 'face', 'people', 'hurt', 'fixitnow']" negative
"['write', 'bill', 'fix', 'wi', 'unemployment', '16', 'week', '48', 'hour', 'bill', 'propose', 'rename', 'post', 'office', 'priority', 'people', 'suffer', 'cleartheclaims', 'fixitnow', 'dalekooyenga', 'skrug', '75', 'senchrislarson', 'senatordevin']" negative
"['unemployment', 'black', 'hispanic', 'woman', '60', 'year', 'strong', 'economy', 'amount', 'time', 'covid', 'opportunity', 'zone', 'stand', 'china', 'president', 'sell', 'job', 'rest', 'world']" positive
"['donate', 'pay', 'deduct', 'health', 'scramble', 'pay', 'rent', 'stimulus', 'unemployment', 'eviction', 'process', 'start', 'july', 'teampulte', 'pulte', 'medicine', 'insurance', 'grocery', 'rent']" negative
"['govandybeshear', 'fail', 'family', 'kentucky', 'family', 'ruin', 'financially', 'incompetence', 'imagine', 'wait', 'unemployment', '3', 'month', 'pathetic']" negative
"['interested', 'obtain', 'unemployment', 'insurance', 'texas', 'career', 'training', 'program']" negative
"['tear', 'destruction', 'economy', 'pandemic', 'ignore', 'week', 'middle', 'class', 'people', 'food', 'line', 'mile', '40', 'million', 'people', 'collect', 'unemployment', 'end', 'isn', 'plan']" negative
"['explantation', 'level', 'poverty', 'people', 'healthcare', 'bad', 'education', 'high', 'unemployment', 'country']" negative
"['break', 'government', 'official', 'unemployment', 'site', 'steal', 'money', 'waist', 'beading', 'business']" negative
"['omg', 'list', 'thing', 'russia', 'put', 'bounty', 'solider', 'head', 'bless', 'heart', 'admitted', 'white', 'nationalist', 'low', 'black', 'unemployment', 'obama', 'administration', 'hand', 'incredible', 'economy', 'grow', 'trump', 'didn']" positive
"['doesn', 'necessarily', 'government', 'rush', 'au', 'pair', 'lobby', 'agriculture', 'frui', 'good', 'case', 'story', 'quote', 'dept', 'home', 'affair', 'high', 'unemployment', 'australian', 'job', 'valid']" positive
"['teach', 'sign', 'lease', 'file', 'unemployment', 'sweeney', 'didn', 'teach', 'jack', 'shit']" negative
"['unemployment', 'drop', '15', 'week', 'pandemic', 'good', 'neva', 'lol']" positive
"['shalailah', 'insidersabc', 'youth', 'unemployment', '16', '9', 'profound', 'consequence', 'australia', 'exposes', 'government', 'iniquitous', 'inconsistent', 'grant', 'loan', 'shut', 'devastated', 'art', 'sector']" neutral
"['vote', 'democratic', '1', 'high', 'rate', 'unemployment', '2', 'people', 'welfare', '3', '2nd', 'amendment', '4', 'freedom', 'religion', '5', 'goodbye', 'cow', '6', 'crook', 'run', 'country', '7', 'socialism', 'implement', '8', 'inevitably', 'civil', 'war']" positive
"['pandemic', 'spiral', 'control', '15', 'unemployment', 'society', 'tie', 'health', 'insuranc', 'work', 'star', 'barrel', 'massive', 'eviction', '5', 'year', 'replacement', 'healthcare', 'policy', 'plan', 'draft', 'cancel', 'aca', 'win']" positive
"['people', 'talk', 'shit', 'people', 'unemployment', 'trash']" negative
"['work', 'back', 'work', 'endanger', 'refuse', 'lose', 'unemployment']" negative
"['hilarious', 'finance', 'check', 'debt', 'unemployment', 'market', 'forecast', 'lucky', 'avoid', 'mad', 'max', 'thunderdome', 'scenario', 'great', 'parent', 'proud']" positive
"['mandate', 'mask', 'prepare', 'shut', 'city', 'cost', 'city', 'million', 'dollar', 'increase', 'unemployment', 'number', 'thousand', 'avoidable', 'death', 'action', 'protect', 'citizen', 'georgia']" positive
"['fact', 'people', 'unemployment', 'make', 'money', 'bother', 'sit', 'ass', 'home', 'fucking', 'day', 'make', 'money', 'completely', 'bother']" negative
"['wtf', 'intern', 'program', 'stand', 'unemployment', 'line', 'cancel']" negative
"['dt', 'angus', 'macneil', 'mp', 'rt', 'iain', 'macwhirter', 'scotland', 'face', 'covid', 'catastrophe', 'mass', 'unemployment', 'collapse', 'tax', 'revenue', 'lead', 'spending', 'cru']" neutral
"['bankruptcy', 'depression', 'unemployment', 'anarchy', 'make', 'president', 'trump', 'bad', 'landslidetrump', '202']" negative
"['trump', 'russia', 'pay', 'murder', 'american', 'soldier', '200', '000', 'american', 'die', 'coronavirus', '30', 'million', 'people', 'lose', 'health', 'insurance', '48', 'million', 'people', 'apply', 'unemployment', 'baby', 'child', 'put', 'cage', 'destruction', 'democracy']" negative
"['embrace', 'unemployment', 'grace', 'omo']" positive
"['labor', 'couldn', 'unemployment', 'covid', 'useless', 'job', 'business', 'blame', 'covid', 'kill', 'economy', 'qldpol']" negative
"['check', 'libtards', 'sjw', 'sit', 'ass', 'mom', 'basement', 'afford', 'unemployment', 'money', 'lmao']" positive
"['post', 'proof', 've', 'nyc', '12', 'month', 'hear', 'crime', 'isn', 'surge', '25', 'unemployment', 'cascade', 'effect', 'crime', 'past', 'year', 'record', 'low', 'crime', 'high', 'employment']" neutral
"['sport', 'prison', 'pakistani', 'politics', 'coz', '1', 'thing', 'talk', 'poverty', 'unemployment', 'solve', 'problem', 'people', 'live', 'ruineded', 'land', '73', 'year', 'onli', '1', 'leader', 'admire', 'quaid', 'azam']" neutral
"['1', '1', 'million', 'american', 'unemployment', 'face', 'risky', 'jobless', 'period']" negative
"['thing', 'step', 'direction', '120', '000', 'covid', 'death', '6', 'trillion', 'deficit', 'single', 'year', '13', '3', 'unemployment', 'abolish', 'aca', 'replacement', 'plan', 'waste', 'billion', 'useless', 'wall']" negative
"['comment', 'hear', 'unemployment', 'privlaged', 'commentator', 'idea', 'put', 'lot', 'money', 'mental', 'health', 'servive', 'mutal', 'ob', 'trauma', 'life', 'group', 'push', 'edge', 'good', 'invest', 'mental', 'health']" neutral
"['remember', 'lmao', 'unemployment', 'wasn', 'choice', 'result', 'fail', 'economy', 'pray', 'friend', 'lose', 'job', 'comfortable', 'life', 'continue', 'find', 'job', 'tough']" positive
"['restructure', 'government', 'workchoices', 'wage', 'cut', 'payment', 'unemployment', '704', 'fortnight', 'insider']" positive
"['realdonaldtrump', 'love', '2500', '00', 'month', 'unemployment', '600', '00', 'week', 'job', 'homeless', 'ing', 'godly', 'cotton', 'ball', 'clean', 'alcohol', 'covid']" positive
"['ted', 'lie', 'remind', 'economy', 'low', 'unemployment', 'black', 'asian', 'latino', 'woman', 'china', 'decide', 'attack', 'virus', 'china', 'hold', 'responsible', 'people', 'lose', 'life']" negative
"['patskarvelas', 'adult', 'set', 'newstart', 'aka', 'unemployment', 'benefit', '600', 'scrap', 'job', 'keeper', 'tax', 'trust', 'company', 'government', 'clue', 'happen', 'current', 'system', 'uncontrollable', 'insidersabc', 'auspol']" positive
"['republican', 'end', 'emergency', 'unemployment', 'benefit', 'pandemic', 'full', 'slate']" positive
"['switzerland', 'unemployment', 'rate', '2019', '4', '58', 'unemployment', 'benefit', '85', 'salary', 'reconcile', 'statistic', 'assertion', 'country', 'similar', 'benefit', 'low', 'unemployment', 'rate', 'au']" positive
"['bye', 'bye', 'lisa', 'nandy', 'unemployment', 'line', 'mp', 'bunch', 'student', 'london', 'wigan', 'stay', 'attic']" negative
"['outdoor', 'din', 'night', 'tip', '30', 'hesitation', 'service', 'staff', 'unemployment', 'low', 'hourly', 'wage', 'bit', 'extra']" negative
"['cry', 'unemployment', 'time']" negative
"['tf', 'sign', 'unemployment']" negative
"['shalailah', 'great', 'job', 'call', 'real', 'impact', 'pandemic', 'unemployment', 'young', 'people', 'worker', 'art', 'entertainment', 'insider']" positive
"['record', 'unemployment', 'foreigner', 'worker', 'low', 'pay', 'job', 'cerb', 'student', 'pay', 'volunteer', 'blue', 'hell', 'happen']" negative
"['potential', 'high', 'youth', 'unemployment', 'money', 'future', 'prospect', 'holidays', 'festival', 'joy', 'shit', 'load', 'kindle', 'reap', 'sow', 'tory']" positive
"['absolutely', 'notadolf', 'hitler', 'cunning', 'discipline', 'brutalhe', 'articulate', 'charismatic', 'leader', 'target', 'ethnicity', 'blame', 'chaos', 'unemployment', 'loss', 'german', 'territory', 'jew', 'blame']" positive
"['newspaper', 'headline', 'pm', 'pledge', 'build', 'blitz', 'amid', 'unemployment', 'fear']" negative
"['dems', 'china', 'unemployment', 'plandemic', 'forget']" negative
"['insider', 'positive', 'effect', 'covid', 'recognition', 'liveable', 'unemployment', 'benefit', 'mainstream', 'concern', 'back', 'newstart']" positive
"['unemployment', 'sound', 'good', '20', 'hour', '2', 'extra', 'saturday', 'sunday', 'permanently', 'shoot', 'bitch', 'water']" neutral
"['ofc', 'show', 'quit', 'income', 'quit', 'disqualifies', 'unemployment']" negative
"['goodness', 'shalailah', 'insight', 'youth', 'unemployment', 'art', 'industry', 'crisis', 'real', 'insider', 'view', 'reality', 'impact', 'scottyfromhillsong', 'gang', 'approach', 'insider', 'auspol', 'insidersabc']" positive
"['natwest_help', 'budgeting', 'advice', 'discretionary', 'spending', 'cut', 'overdraft', 'due', 'factor', 'control', 'low', 'wage', 'unemployment', 'high', 'rent', 'childcare', 'compound', 'extortionate', 'bank', 'charge']" positive
"['unemployment', 'check', 'bus']" negative
"['senategop', 'mf', 'protect', 'impeachment', 'proceeding', 'set', 'unemployment', 'line', 'realdonaldtrump', 'fat', 'azz', 'deplorable', 'traitortrump', 'trumpisatraitor', 'trumptreason']" neutral
"['work', 'sort', 'stimulus', 'package', 'sound', 'sort', 'return', 'work', 'incentive', 'sort', 'additional', 'unemployment', 'compensation']" positive
"['leadership', 'country', 'fall', 'great', 'depression', 'unemployment', '20', 'deficit', 'explode', 'continue', 'divide']" neutral
"['economically', 'good', 'obama', 'statistic', 'prove', 'low', 'unemployment', 'stock', 'market', 'high', 'gdp', 'world']" positive
"['lame', 'duck', 'triple', 'stock', 'market', 'bring', 'unemployment', '10', '4', '7', 'marriage', 'equality', 'lgbtq', 'save', 'auto', 'housing', 'industry', 'pass', 'dodd', 'frank', 'increase', 'va', 'funding', 'drop', 'vet', 'homeless', 'rate', '50', 'daca', 'read']" negative
"['unemployment', 'income', 'pay', 'student', 'loan', 'circle', 'life']" negative
"['vote', 'trump', 'collapsed', 'economy', 'mishandle', 'coronavirus', 'suggest', 'inject', 'disinfectant', 'unemployment', 'high', 'depression', 'recession', 'racial', 'tension', 'generation', 'sexist', 'adulterous', 'behavior', 'immoral', 'core']" positive
"['hey', 'govinslee', 'nigerian', '1', 'billion', 'give', 'wastate', 'unemployment', 'fund', '81', '000', 'wa', 'family', 'remainder', 'insleemustgo']" negative
"['white', 'poor', 'outnumber', 'black', 'poor', '19', '7', '8', 'million', 'black', 'august', '2012', 'ran', 'white', 'unemployment', '14', '1', '7', '2', 'race', 'skin', 'color', 'problem', 'culture', 'problem', 'black', 'music', 'reveal', 'soul', 'black', 'american', 'primitive', 'tribal']" negative
"['literally', 'country', 'bad', 'state', '2008', 'recession', 'unemployment', 'back', 'fault', 'deny', 'literal', 'science', 'platform', 'platform', 'economy', 'run', 'fuck', 'lol']" negative
"['newspaper', 'headline', 'pm', 'pledge', 'build', 'blitz', 'amid', 'unemployment', 'fear']" negative
"['bfs', 'unemployment', 'check', 'cut', 'tf']" negative
"['moron', 'refuse', 'understand', 'tariffs', 'work', 'herbert', 'hoover', 'bring', 'great', 'depression', 'notice', 'exactky', 'unemployment', 'great', 'deression', 'level']" positive
"['trend', 'fox', 'business', 'news', 'unemployment', 'increase', 'coronavirus', 'resurges', 'alan', 'patricof']" negative
"['trend', 'fox', 'business', 'news', 'trump', 'prioritize', 'american', 'worker', 'unemployment', 'rate', 'ken', 'cuccinelli']" positive
"['insider', 'pk', 'unemployment', 'benefit', 'liveable']" positive
"['buckle', 'buttercup', 'black', 'swan', 'vaccine', 'breakthrough', 'sportz', 'restos', 'bar', '12', 'unemployment', 'bright', 'side', '2021', 'gop', 'votetrumpout']" positive
"['shit', 'bout', 'real', 'hope', 'ain', 'blowing', 'unemployment', 'check']" negative
"['shalailah', 'dire', 'time', 'young', 'people', 'youth', 'unemployment', 'high', 'patskarvelas', 'huge', 'economic', 'cliff', 'government', 'construct', 'slope', 'cliff', 'disaster', 'increase', 'jobseeker', 'liveable']" neutral
"['america', 'great', 'ly', 'affect', 'covid', 'record', 'unemployment', 'number', 'fitting']" positive
"['extend', 'federal', 'unemployment']" negative
"['enfotce', 'law', 'good', 'economic', 'time', 'low', 'unemployment', 'doesn', 'sound', 'chaos', 'give', 'incentive', 'corrupt', 'govt', 'chaos', 'run', 'law', 'order', 'platform', 'selective', 'enforcement', 'law', 'racist', 'isn']" positive
"['outrageous', 'statement', 'mob', 'form', 'welfare', 'job', 'recession', 'paul', 'job', 'unemployment', 'bin', 'culture', 'war', 'strategies', 'insider']" negative
"['save', 'planet', 'awesome', 'unemployment', 'file', 'beginning']" positive
"['fact', 'internal', 'logic', 'piece', 'flaw', '15', 'population', 'speak', 'virtually', 'english', 'account', '32', 'unemployment', 'shock', 'lack', 'empathy', 'stagger']" negative
"['payment', 'demand', 'repay', 'hesitation', 'pay', 'back', 'rudd', 'money', 'money', 'government', 'act', 'generosity', 'australian', 'public', 'divine', 'grateful', 'extend', 'period', 'unemployment']" positive
"['people', 'lockdown', 'hollywood', 'wannabes', 'steady', 'paycheck', 'feed', 'stre', 'unemployment', 'love', 'bernie', 'communist']" positive
"['realdonaldtrump', 'true', 'artist', 'freelance', 'worker', 'feel', 'disincentive', 'work', 'due', 'unemployment', 'benefit', 'job', 'heartbeat', 'job', 'passion', 'sanity', 'job', 'sparse', 'continue', '600', '00', 'pass', 'july']" positive
"['miss', 'big', 'picture', 'barry', '8', 'yr', 'manage', 'country', 'significant', 'improvement', 'vital', 'area', 'lot', 'downward', 'molbility', 'unemployment', 'economic', 'reality', 'usa', 'head', 'crapper', 'plan']" positive
"['extend', 'unemployment', 'isn', 'hard', 'avoid', 'intentional']" negative
"['funny', 'thing', 'fundamentally', 'change', 'continue', 'destroy', 'planet', 'health', 'insurance', 'health', 'care', 'tuition', 'rate', 'continue', 'grow', 'unemployment', 'permanent', 'covid']" neutral
"['extend', 'unemployment', 'december', 'bout', 'kill']" negative
